Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH05,OUT010,7.69669
FDP26,OUT049,1521.9813
DRG27,OUT035,846.9487
FDQ33,OUT046,2864.7834
FDH20,OUT010,295.15973
FDV14,OUT046,1050.1515
DRD01,OUT046,925.28845
NCI17,OUT049,1581.1152
FDF39,OUT010,2141.3108
FDX37,OUT046,1563.5189
NCX17,OUT035,3741.2966
FDN03,OUT013,4086.3948
NCS41,OUT010,109.10421
FDH34,OUT045,4285.1987
NCX53,OUT018,2132.4
FDY31,OUT046,2124.4587
FDD20,OUT017,2191.3962
FDE51,OUT045,628.71014
FDV27,OUT046,1390.8423
FDF16,OUT035,2481.0693
FDZ02,OUT049,1238.6724
NCK05,OUT045,1110.9028
FDM12,OUT027,3415.4937
NCA05,OUT018,1547.883
FDX33,OUT045,2330.626
FDM25,OUT049,2885.696
FDE41,OUT018,1132.4485
FDW14,OUT045,1294.1329
NCD30,OUT046,1480.667
FDB23,OUT010,0.0
FDF45,OUT046,1033.0398
FDW20,OUT017,1959.5951
FDF47,OUT045,2982.428
NCR05,OUT019,719.1876
DRB01,OUT046,3377.0393
FDE36,OUT013,3214.1423
FDU56,OUT049,2847.4282
FDB23,OUT049,3925.0098
FDN48,OUT049,1439.2968
FDS43,OUT013,2232.2747
NCN05,OUT013,2685.5515
NCL53,OUT049,2856.5027
FDL56,OUT046,1189.4293
FDH17,OUT018,1265.585
FDP37,OUT046,2306.1348
FDG09,OUT019,354.81784
FDA55,OUT045,5010.582
FDX31,OUT049,2984.0334
FDJ41,OUT045,3066.7595
DRC24,OUT045,2505.7288
FDQ21,OUT035,2370.8652
NCT54,OUT045,1558.1932
FDH08,OUT049,5088.1416
FDY38,OUT018,3616.416
DRM11,OUT010,0.0
FDG32,OUT049,2633.827
NCH18,OUT046,2967.7588
FDI20,OUT035,5935.1777
FDA33,OUT018,2167.7551
FDN45,OUT013,2966.9775
FDT45,OUT010,390.5087
FDR32,OUT035,4525.5137
FDA48,OUT017,3213.9158
FDN23,OUT017,2574.7988
NCR18,OUT035,691.13336
FDD45,OUT046,1805.8605
FDI22,OUT018,3480.417
FDT09,OUT013,2648.379
DRC24,OUT027,3740.1575
FDT39,OUT046,1977.9082
FDX28,OUT045,1534.4471
FDA50,OUT018,1409.062
FDT33,OUT027,4264.167
FDQ60,OUT049,2019.6487
NCM19,OUT018,1428.5864
FDF40,OUT046,3566.2307
NCI30,OUT035,3889.381
FDK34,OUT049,3847.8108
FDA38,OUT027,5317.1245
FDT02,OUT045,505.15955
FDC11,OUT017,1358.4558
FDD08,OUT046,623.17163
NCS29,OUT046,4719.54
DRI03,OUT010,54.244717
FDK48,OUT035,1401.0686
FDM52,OUT049,2638.395
FDP49,OUT035,854.8048
DRA24,OUT046,2134.7065
NCJ43,OUT049,3575.7104
FDE11,OUT045,3882.3147
FDP01,OUT049,1572.6018
FDQ59,OUT018,997.2701
FDA43,OUT019,351.28802
FDL14,OUT017,2827.3484
FDV50,OUT010,139.27385
FDT01,OUT027,5059.0073
NCC42,OUT035,2056.0742
FDO28,OUT046,1584.078
FDD32,OUT019,238.66919
FDV45,OUT035,3311.812
NCW17,OUT019,192.99593
NCJ17,OUT027,2271.6143
NCF18,OUT049,3397.8123
FDP01,OUT045,1651.0223
FDH24,OUT045,2306.341
FDI38,OUT027,5557.5986
FDX03,OUT035,598.8836
FDY28,OUT046,3526.0254
FDN34,OUT018,2474.8928
FDJ02,OUT045,2331.9934
FDW40,OUT019,312.42163
FDX03,OUT017,600.305
FDE17,OUT027,3514.923
FDT58,OUT046,2674.5454
FDI38,OUT013,4016.4163
FDW22,OUT035,4359.311
FDS15,OUT027,2913.1155
NCX06,OUT013,2766.8323
DRK47,OUT035,3914.7854
FDC23,OUT027,5504.75
FDM56,OUT010,144.04442
FDP21,OUT046,3490.9785
FDP58,OUT046,3019.308
FDA27,OUT019,1885.8182
FDK41,OUT019,307.74805
NCH42,OUT046,4912.691
FDG29,OUT045,496.08508
FDW15,OUT018,1951.8312
FDD28,OUT018,580.6101
FDQ37,OUT049,4353.225
FDC23,OUT035,4138.2026
FDV13,OUT035,1532.6237
FDK33,OUT046,3359.4988
FDO33,OUT013,2234.7175
FDN21,OUT017,2274.8765
NCW06,OUT027,5533.2676
FDI38,OUT035,4677.086
FDC21,OUT027,2474.07
NCS05,OUT046,2444.1963
NCN53,OUT049,621.8675
FDV40,OUT010,94.64658
FDG60,OUT017,3618.9348
NCY30,OUT027,5931.7344
FDM40,OUT045,2149.5251
NCO30,OUT046,2431.046
FDK10,OUT046,1750.2339
FDM36,OUT045,2709.0234
FDN10,OUT013,1983.594
FDM46,OUT018,1218.4056
FDX50,OUT049,1526.3386
FDP33,OUT045,4764.3545
FDO12,OUT045,2587.1826
FDC28,OUT013,1593.8062
FDO31,OUT045,1213.2756
FDX45,OUT035,2665.1697
FDV21,OUT049,2215.1287
FDH04,OUT049,1328.2394
NCG54,OUT013,3219.1611
FDO13,OUT046,2289.2222
FDA09,OUT027,4138.706
FDC38,OUT017,2226.6638
NCO42,OUT046,2022.2231
FDL45,OUT049,2234.685
NCK31,OUT013,645.84674
FDM39,OUT017,3165.8875
FDC22,OUT010,425.42932
FDF46,OUT046,1598.3079
FDQ37,OUT045,3843.4417
FDH41,OUT010,420.74857
FDQ04,OUT046,724.6357
NCQ02,OUT027,3272.3374
FDJ57,OUT027,4567.1294
NCE07,OUT049,2172.5847
FDE56,OUT013,847.36914
FDI20,OUT049,6211.7056
FDK36,OUT018,568.06836
FDP08,OUT027,5719.1577
FDF44,OUT017,2575.7593
NCU53,OUT017,2079.7275
FDF47,OUT035,3527.4375
FDS55,OUT010,559.86053
FDZ52,OUT010,215.4373
FDL04,OUT018,1252.9369
NCM26,OUT035,2877.0396
FDX43,OUT049,2212.5198
FDP52,OUT049,4567.004
DRK49,OUT045,681.73663
FDE38,OUT013,2910.3525
DRF13,OUT035,2250.4219
FDK41,OUT010,209.99162
FDJ04,OUT027,3451.708
FDZ44,OUT018,1436.2693
FDS11,OUT013,3332.9146
FDA55,OUT049,4521.203
NCW53,OUT046,2668.3228
FDB49,OUT027,2265.7292
FDD23,OUT017,3777.4487
NCV42,OUT045,1543.4292
NCZ29,OUT018,1697.3774
FDQ26,OUT013,789.79565
FDV08,OUT017,554.43677
FDC53,OUT049,1275.4373
FDV58,OUT010,442.30777
NCP02,OUT019,180.10896
DRI37,OUT045,860.77936
FDQ12,OUT049,3584.9917
FDE33,OUT046,1225.3646
FDX27,OUT045,1309.672
FDM22,OUT017,911.147
NCH30,OUT019,347.17142
FDC04,OUT017,3121.5447
FDO38,OUT046,1277.565
FDV52,OUT027,3404.2134
FDB32,OUT013,1902.7341
FDV43,OUT018,534.86865
FDI24,OUT018,2332.491
FDR40,OUT017,1323.3157
FDW02,OUT049,2171.9043
FDE44,OUT049,851.5401
FDL38,OUT046,1657.8025
NCT54,OUT010,0.0
DRJ39,OUT010,213.63968
FDW55,OUT049,4378.3506
DRF13,OUT019,301.13055
NCW17,OUT049,2472.3398
FDP13,OUT035,823.909
FDS08,OUT018,1941.5891
NCP17,OUT035,1102.8378
NCO53,OUT035,2407.5728
FDH19,OUT045,2854.7341
FDJ04,OUT017,1789.4917
FDG10,OUT049,807.0605
FDA40,OUT010,177.14195
FDI53,OUT045,2095.5164
FDU09,OUT010,240.44939
FDK60,OUT045,1369.2035
FDR43,OUT017,542.74554
FDW22,OUT017,4099.1357
DRP47,OUT010,677.07837
DRG48,OUT010,571.711
FDA14,OUT035,2356.9258
FDU49,OUT013,1647.1786
FDK28,OUT045,6049.236
FDT19,OUT046,2966.856
NCQ42,OUT045,1831.9446
FDD03,OUT045,3007.9504
NCM53,OUT013,1856.4508
NCX53,OUT045,2481.1172
FDV14,OUT027,2076.6294
NCZ54,OUT017,3703.9648
FDB39,OUT013,759.2906
DRC24,OUT046,2319.4766
FDY36,OUT013,1303.7941
FDN01,OUT035,2789.9705
DRH25,OUT046,794.0698
FDV08,OUT046,814.7982
NCP53,OUT049,4472.907
FDU52,OUT010,204.50409
NCI42,OUT045,3182.1292
FDZ14,OUT035,2019.6757
FDF11,OUT046,2295.6262
FDQ13,OUT018,1068.5784
FDO32,OUT010,143.11607
DRJ37,OUT018,1957.302
FDY43,OUT046,2864.5225
NCT41,OUT017,2444.546
NCV17,OUT045,2585.669
FDM04,OUT027,1665.5186
DRB48,OUT018,367.8214
FDM24,OUT013,2430.213
FDT37,OUT049,4232.637
NCO05,OUT010,322.3243
FDL13,OUT046,3581.0532
FDL15,OUT017,2504.5586
FDB11,OUT018,3366.2056
FDL14,OUT019,318.47278
FDY10,OUT019,356.1096
FDJ40,OUT049,1904.7734
NCW18,OUT046,3092.1868
NCY06,OUT013,1972.44
DRE13,OUT018,1239.6562
FDA26,OUT045,3920.2795
NCE19,OUT010,170.19061
FDE33,OUT035,1377.0446
DRL59,OUT027,1499.3064
FDY07,OUT046,798.1815
FDF57,OUT018,2198.911
FDM58,OUT035,1935.3872
FDP26,OUT027,2059.284
FDY32,OUT046,2981.7473
FDD51,OUT010,0.0
FDU22,OUT018,2027.2971
FDZ49,OUT018,3385.2996
NCI42,OUT017,3826.3647
FDT04,OUT027,1075.5579
NCU41,OUT045,3278.745
FDS56,OUT045,1524.9753
NCN42,OUT017,2326.2002
FDK34,OUT046,3954.4365
FDB03,OUT017,3789.9102
DRJ25,OUT035,755.0171
FDT25,OUT027,3695.9443
FDN20,OUT013,2379.7136
FDP09,OUT013,3504.7546
FDM20,OUT019,0.0
NCG55,OUT046,1768.321
NCP14,OUT045,1661.4647
NCH06,OUT046,2920.8857
FDV52,OUT013,1671.6846
NCL07,OUT035,623.7442
DRJ11,OUT027,4708.0225
DRO59,OUT013,1159.4319
FDW15,OUT010,296.45895
NCQ30,OUT035,2087.8774
NCN54,OUT019,199.4845
FDY01,OUT027,3518.5522
FDX39,OUT035,4340.8696
FDH53,OUT027,1852.5568
FDA57,OUT035,676.0832
NCC07,OUT010,227.40378
FDU28,OUT013,2239.0955
FDK36,OUT010,58.86605
FDR36,OUT018,568.0029
NCQ17,OUT035,2796.4548
FDS28,OUT019,226.08069
FDE08,OUT045,2526.6306
FDU22,OUT046,2144.2007
FDG41,OUT045,1377.3265
FDO31,OUT010,254.74657
FDM21,OUT019,806.82446
FDU40,OUT017,2597.1465
FDV36,OUT018,1887.0096
FDT10,OUT027,1729.8263
FDX38,OUT045,671.79095
NCU30,OUT027,3661.3926
NCV06,OUT049,3118.9978
FDT16,OUT035,2806.3557
NCP41,OUT027,2240.9375
FDZ56,OUT017,2838.9856
FDC22,OUT035,3021.244
FDU10,OUT035,593.6858
FDS46,OUT045,1909.5304
FDO08,OUT049,2450.504
NCV42,OUT018,1620.875
FDP33,OUT035,3881.917
FDJ12,OUT046,3329.8687
FDH04,OUT045,1331.6165
NCU54,OUT013,3302.7969
FDO36,OUT010,718.23944
FDT37,OUT027,6803.3364
FDD14,OUT010,502.12497
FDA16,OUT013,4844.1514
NCS42,OUT019,298.1945
FDP10,OUT019,273.54395
FDQ28,OUT049,3347.2139
FDK57,OUT010,256.8003
FDK02,OUT013,1882.3695
FDW47,OUT018,2096.89
NCC42,OUT018,1831.8431
FDQ37,OUT018,5088.2593
FDL40,OUT046,1726.8434
DRE13,OUT010,237.16995
FDQ34,OUT027,2932.027
NCB54,OUT046,1803.471
FDS48,OUT049,2326.6953
FDO15,OUT045,1009.5196
NCT30,OUT013,756.41144
FDU49,OUT027,2681.7112
FDE21,OUT046,2008.8356
FDS49,OUT019,433.68286
FDT38,OUT027,1907.6805
FDZ01,OUT045,1692.9583
FDC41,OUT035,1377.6738
DRG13,OUT010,610.8762
NCZ42,OUT018,4169.3413
NCM07,OUT045,1345.6978
NCV17,OUT018,2156.8105
DRK39,OUT035,1380.7936
FDS37,OUT018,1682.3113
FDV12,OUT019,511.8418
NCG19,OUT018,3800.322
FDS51,OUT013,922.784
NCO14,OUT046,505.4234
FDC38,OUT046,2155.1558
FDN15,OUT046,2489.3267
NCH42,OUT013,4660.1943
FDQ22,OUT046,649.04913
FDC05,OUT013,3222.3672
FDZ31,OUT013,2768.3154
DRJ23,OUT049,3431.7542
FDC52,OUT035,1920.1621
DRD12,OUT010,144.97993
FDV55,OUT017,2174.3228
FDD32,OUT046,1298.6774
FDR01,OUT049,4007.434
FDY08,OUT019,343.4381
FDQ45,OUT045,3276.0615
DRN11,OUT027,3585.923
NCS05,OUT018,2025.4447
FDY32,OUT035,3067.413
NCD31,OUT045,2884.3682
NCE06,OUT049,2787.128
NCP14,OUT046,1853.7804
NCF18,OUT019,370.5397
FDF14,OUT018,2415.4758
FDB22,OUT017,2341.3616
NCH54,OUT049,3197.7427
FDU27,OUT035,657.2503
FDS58,OUT027,3997.6147
NCU29,OUT035,2960.938
FDJ57,OUT013,3208.2703
FDL56,OUT049,1250.9238
FDH60,OUT035,3382.575
FDN24,OUT018,859.5777
FDD02,OUT017,2499.8516
FDP15,OUT017,4402.6777
FDB28,OUT027,6300.4316
DRC49,OUT045,2462.268
NCG30,OUT018,1600.3275
FDJ14,OUT049,1410.9197
FDL52,OUT045,570.8117
NCG19,OUT027,6898.0317
NCN41,OUT035,1903.1993
FDW22,OUT013,3901.143
FDI02,OUT013,2205.9165
FDV51,OUT045,2370.8914
FDV48,OUT046,1412.7058
NCL17,OUT019,281.699
FDP46,OUT045,1536.7546
FDU10,OUT045,548.02136
FDT37,OUT010,577.7417
FDI27,OUT035,728.87976
FDN51,OUT046,4043.2966
FDW07,OUT035,1078.9883
FDN45,OUT049,3070.4294
DRN37,OUT027,5121.5386
DRF48,OUT049,3316.7874
FDP38,OUT019,176.09546
NCX18,OUT027,4334.9897
FDK45,OUT018,1261.1367
FDZ37,OUT049,1472.823
FDS50,OUT018,3281.304
NCR54,OUT018,2640.561
NCS17,OUT035,1469.7804
FDV31,OUT046,2263.9026
DRE27,OUT017,1477.1322
FDN60,OUT013,2788.3145
FDK26,OUT013,2785.5557
FDX37,OUT018,1113.5831
FDW31,OUT046,2278.6523
FDX26,OUT018,2818.9915
DRL49,OUT019,275.78598
FDU49,OUT017,1839.6821
FDY58,OUT046,3933.8054
FDN03,OUT045,3580.6099
NCV06,OUT010,153.8729
FDH53,OUT045,1172.97
FDG31,OUT018,896.2494
NCC06,OUT045,2530.012
FDS13,OUT049,3223.1465
FDP16,OUT035,4993.365
FDA35,OUT013,2429.9788
DRP47,OUT018,3103.6108
FDY28,OUT010,1281.601
FDY20,OUT035,1401.2806
NCH30,OUT017,1805.2999
NCR29,OUT019,190.163
NCP05,OUT013,2753.5525
NCF30,OUT019,294.21558
FDA08,OUT035,2649.698
FDN51,OUT027,7558.5083
FDH12,OUT046,1670.9684
FDY39,OUT017,4054.8496
NCO53,OUT045,2589.4546
FDB40,OUT046,2452.1428
FDH02,OUT049,1271.6769
FDY11,OUT027,1713.6055
FDQ09,OUT019,395.62833
FDP16,OUT013,3967.4846
NCF55,OUT018,551.8675
FDY09,OUT027,4893.494
FDY39,OUT045,3864.782
NCU53,OUT049,2445.2878
NCT41,OUT049,2375.7275
FDJ45,OUT046,709.1508
FDR28,OUT013,2658.5422
FDN08,OUT013,1892.6189
FDJ07,OUT049,1794.7316
FDZ09,OUT027,4072.7651
FDQ14,OUT017,2197.1736
FDY12,OUT027,1548.3452
FDK57,OUT046,1813.1572
FDD20,OUT049,2357.9539
FDS36,OUT018,2050.2742
FDI40,OUT049,1733.9211
FDJ40,OUT045,1706.0554
FDE08,OUT013,2601.4
DRK01,OUT013,1387.2815
FDC58,OUT049,714.9093
FDE50,OUT046,3331.6516
FDX48,OUT035,2493.4111
DRM35,OUT018,2325.8154
FDG41,OUT013,1567.6759
FDB52,OUT046,3491.2273
FDV19,OUT045,2774.4238
DRG48,OUT017,2418.679
FDI26,OUT013,2493.8276
FDU11,OUT019,463.3625
FDF59,OUT019,0.0
FDR07,OUT049,1187.5217
NCE06,OUT017,2181.3613
FDE10,OUT046,1894.9235
NCO55,OUT046,1752.4857
FDZ13,OUT013,782.9926
FDT50,OUT017,1425.951
FDH12,OUT010,267.45526
FDD21,OUT045,2116.0051
NCM05,OUT013,7528.5317
FDK04,OUT013,803.037
FDN33,OUT017,1591.5292
NCM18,OUT010,137.77562
DRC25,OUT049,1529.9899
FDT47,OUT017,2034.5083
FDD45,OUT027,2817.7925
NCD07,OUT018,1421.2488
NCY54,OUT010,285.2662
FDL12,OUT049,970.1917
FDL02,OUT017,2115.531
FDC60,OUT035,2063.0142
FDR37,OUT017,4412.0684
FDY16,OUT017,3860.7917
FDU26,OUT045,1909.1196
FDN24,OUT013,1025.3225
FDH44,OUT013,2443.3801
FDE23,OUT010,90.17969
FDW60,OUT017,2590.8467
FDQ55,OUT049,1975.6635
FDV32,OUT027,2040.745
FDV03,OUT010,710.21967
FDY14,OUT010,2459.0195
NCL55,OUT027,4866.641
DRF25,OUT017,689.8836
FDX03,OUT046,613.6955
FDF40,OUT045,3044.2988
FDX24,OUT010,274.96567
FDA25,OUT049,1615.5951
FDH21,OUT018,2726.1409
FDB47,OUT010,167.30498
FDT34,OUT019,253.72614
FDS39,OUT010,260.06604
NCU05,OUT046,1268.1033
FDE02,OUT049,1476.9363
FDL25,OUT035,1055.7566
FDC50,OUT049,1559.3124
FDZ32,OUT049,1409.7375
FDV14,OUT045,1090.02
FDR07,OUT045,950.84845
FDB26,OUT049,919.39905
NCR50,OUT045,2586.6697
FDP01,OUT018,1748.891
FDH57,OUT045,1690.033
FDM60,OUT027,1089.8984
FDA45,OUT017,3445.392
FDU55,OUT017,4459.648
FDH40,OUT035,1380.8422
FDG40,OUT019,56.310757
FDT12,OUT049,4632.431
DRL59,OUT045,869.0397
FDT47,OUT018,1722.9878
FDI60,OUT017,1028.1927
DRF51,OUT027,1772.1691
NCK31,OUT049,750.7653
FDB08,OUT045,2548.388
FDM44,OUT035,1610.4772
FDD46,OUT018,2323.8037
FDR27,OUT019,389.12775
FDV56,OUT010,105.19388
FDM02,OUT049,1351.3054
FDU45,OUT018,1929.51
FDZ10,OUT017,2129.3223
NCK31,OUT010,84.14624
FDR27,OUT035,2355.1033
FDF33,OUT013,1841.644
FDJ36,OUT046,1630.3417
FDP33,OUT049,5339.8853
FDG17,OUT046,4379.7944
FDG47,OUT027,4601.774
NCW29,OUT046,1997.6504
DRH59,OUT017,1050.0138
FDR32,OUT017,3939.7236
FDP48,OUT035,3905.9045
FDG17,OUT035,4968.6445
DRJ59,OUT017,515.10175
FDY48,OUT027,2701.7153
FDB02,OUT046,2539.1096
FDN10,OUT019,458.84503
NCD55,OUT035,702.193
FDX34,OUT013,2023.1473
FDZ38,OUT045,3721.9065
DRF37,OUT049,4033.7468
DRL47,OUT019,357.76538
FDL27,OUT035,1371.8533
NCP53,OUT035,5317.906
FDT03,OUT019,438.60162
FDJ28,OUT035,3439.057
FDF40,OUT018,3323.5886
FDA32,OUT035,3242.4429
NCP02,OUT017,862.5776
FDZ31,OUT045,3332.527
NCQ29,OUT013,3288.3132
FDP57,OUT010,305.8692
FDL32,OUT027,3882.7231
DRB01,OUT035,2377.003
FDJ40,OUT046,1860.096
FDO24,OUT018,2318.062
FDO11,OUT018,3604.8308
FDA56,OUT035,2303.5647
FDF02,OUT045,1717.2753
FDA10,OUT013,1764.1447
NCI55,OUT017,2607.0767
FDZ40,OUT010,15.658395
FDV08,OUT049,616.1858
FDN48,OUT013,1421.3198
FDU57,OUT017,2336.0527
DRF49,OUT013,1769.751
FDS02,OUT035,3533.9705
FDS43,OUT046,2303.0364
FDT16,OUT013,4202.1157
FDX19,OUT027,6100.6367
FDK15,OUT046,1955.4286
DRA12,OUT049,2430.1118
FDY35,OUT017,908.4228
NCU42,OUT013,3345.813
FDD26,OUT013,3650.6306
FDR11,OUT018,2256.8948
NCP53,OUT045,4118.2095
FDP34,OUT045,2406.9768
NCV41,OUT019,317.67886
FDN20,OUT018,2420.6157
FDZ16,OUT018,3270.2537
FDZ28,OUT049,1911.5997
NCL55,OUT013,3603.2493
NCJ17,OUT046,1251.0979
FDT37,OUT046,3746.2812
FDV51,OUT049,2455.6985
FDZ28,OUT035,2219.535
FDN27,OUT013,1379.0547
FDS14,OUT019,226.96396
FDZ58,OUT045,1881.766
FDD46,OUT046,1949.4271
FDJ03,OUT035,748.68164
FDU03,OUT010,110.54683
FDA33,OUT027,3265.0818
NCW53,OUT035,2880.0835
NCC55,OUT017,527.4924
FDP52,OUT019,584.2558
FDE39,OUT049,2156.9905
FDB44,OUT035,4599.095
FDG59,OUT013,714.61945
FDI05,OUT013,1306.2872
FDF59,OUT045,1452.9601
FDM39,OUT019,89.46985
FDB14,OUT013,1771.6005
NCS05,OUT019,544.6953
DRJ35,OUT045,975.0323
FDO31,OUT019,272.0852
FDA31,OUT046,2683.804
FDX40,OUT049,535.4251
FDW56,OUT045,3830.6504
FDH09,OUT018,398.63037
FDA52,OUT019,217.99518
FDF20,OUT019,388.16678
FDE40,OUT046,752.6248
NCU17,OUT046,2053.5896
NCP14,OUT035,1926.4559
FDN25,OUT027,1599.3301
FDU39,OUT049,1002.6416
NCM05,OUT017,5026.082
FDU07,OUT017,2624.4597
FDF28,OUT049,1932.6969
FDR57,OUT049,2243.9155
FDJ33,OUT013,2008.6808
DRH23,OUT035,1110.8013
FDQ52,OUT046,4874.7812
DRK13,OUT035,3813.8345
FDP09,OUT046,5397.2163
FDR08,OUT027,2263.5823
FDV50,OUT045,1868.1122
FDT13,OUT049,3688.3965
FDJ27,OUT027,3194.5112
FDH21,OUT046,3115.5637
FDW14,OUT027,2093.067
FDL52,OUT049,697.6112
FDW28,OUT017,2925.8057
FDL40,OUT049,1402.4607
FDE24,OUT046,2206.634
FDX35,OUT049,3767.474
FDP46,OUT017,1258.8829
FDX56,OUT045,4660.0186
FDQ45,OUT049,3003.426
FDK50,OUT027,4069.8472
FDY26,OUT045,5744.253
FDQ09,OUT017,1612.0795
FDN39,OUT049,3048.4062
FDP13,OUT017,805.7974
FDR51,OUT013,2935.107
FDZ49,OUT010,45.31283
FDL28,OUT018,2449.6152
FDZ10,OUT035,2085.6348
FDK38,OUT013,2212.8306
DRL49,OUT027,2854.669
FDR15,OUT013,2352.4585
FDQ24,OUT035,5194.44
FDD56,OUT013,3040.3503
NCR42,OUT046,733.05347
FDH52,OUT045,896.21094
FDH57,OUT019,269.13455
FDR15,OUT010,0.0
FDJ34,OUT035,1902.662
FDW37,OUT035,1383.8154
FDQ23,OUT018,1515.6227
FDP34,OUT013,2673.4773
FDE04,OUT027,4559.5347
FDC48,OUT045,1297.0284
FDA47,OUT019,367.49985
FDI35,OUT018,2925.2112
NCV05,OUT013,1605.297
FDR28,OUT045,2480.029
FDH31,OUT017,1689.8829
FDP59,OUT019,294.3824
FDS19,OUT018,1003.0759
FDM60,OUT045,576.47546
FDJ44,OUT018,2295.3242
DRH51,OUT017,1372.2302
DRC25,OUT017,1626.3562
DRE25,OUT013,1495.008
NCX05,OUT049,2023.6853
FDR11,OUT017,2812.452
DRP47,OUT045,3845.1616
DRC49,OUT019,197.83957
FDQ47,OUT027,1807.8622
FDL20,OUT013,1676.2175
FDM34,OUT035,2423.401
NCN55,OUT013,4328.0864
FDD41,OUT035,1760.767
FDE52,OUT049,1430.0217
NCT18,OUT019,514.58203
FDJ32,OUT018,569.5714
FDE16,OUT046,4641.1113
FDZ09,OUT045,2473.0125
DRZ11,OUT046,2038.179
FDK41,OUT049,1263.3446
FDE56,OUT049,938.92773
FDH34,OUT013,2959.5608
DRI49,OUT013,1339.5319
DRI59,OUT046,4049.5146
DRC36,OUT049,2815.2104
FDS15,OUT019,563.5703
FDI07,OUT018,3067.1978
FDZ15,OUT018,1666.4572
NCX41,OUT027,4547.2324
NCO29,OUT019,307.1281
FDF57,OUT013,2602.981
FDI33,OUT035,1686.3934
DRJ47,OUT049,2860.858
FDB34,OUT046,1362.3369
FDY22,OUT027,3723.828
DRL11,OUT017,2783.0146
FDY46,OUT035,3074.1816
FDG17,OUT013,4230.087
FDE52,OUT018,1313.7653
DRP47,OUT027,4910.624
FDO01,OUT010,0.0
FDL09,OUT046,2351.9424
FDR57,OUT013,2332.184
DRD37,OUT035,491.1867
FDQ36,OUT027,1363.5684
FDL33,OUT049,3004.5647
FDL48,OUT045,698.55707
FDL28,OUT049,3919.6
NCN29,OUT046,892.7724
FDO13,OUT035,2888.1362
FDB38,OUT045,2969.6294
FDI36,OUT035,3144.2437
FDI58,OUT035,1647.9968
FDH22,OUT018,1986.4961
FDQ27,OUT013,2177.3955
FDT33,OUT046,2868.7444
FDC56,OUT045,2118.2139
FDF14,OUT046,2543.6807
FDQ39,OUT017,4002.276
NCM43,OUT017,3105.5806
FDS46,OUT035,1965.4042
FDI22,OUT049,4156.8125
NCE43,OUT045,2889.7983
FDZ36,OUT010,377.5326
FDR13,OUT019,313.67615
FDP46,OUT018,1094.864
FDW56,OUT019,334.87903
FDB40,OUT017,2446.1648
FDM28,OUT018,2006.6688
FDV49,OUT013,5195.462
NCS53,OUT018,2381.0312
FDO03,OUT049,5091.6167
FDT15,OUT035,3195.176
FDD33,OUT049,3913.7598
FDX13,OUT017,6668.1807
FDH60,OUT013,2982.538
DRH51,OUT046,1172.1469
NCL07,OUT049,723.99963
FDW51,OUT045,2810.8743
FDF21,OUT019,582.53955
FDH26,OUT019,332.37878
FDJ03,OUT049,697.036
FDU35,OUT017,1905.6788
DRL01,OUT018,4188.2866
FDE59,OUT045,518.80096
FDI60,OUT035,1127.2068
DRH39,OUT035,1482.2952
FDK36,OUT049,714.9662
FDN52,OUT045,1285.781
FDU12,OUT017,3159.9578
NCT05,OUT027,5313.4956
FDS37,OUT027,2708.9617
FDK24,OUT017,854.39185
DRF36,OUT013,2408.2944
FDN46,OUT010,174.15112
NCN06,OUT045,2616.0732
FDD59,OUT035,1455.6987
FDM14,OUT045,1658.3566
FDO10,OUT018,879.9563
FDU35,OUT013,1784.8499
NCA30,OUT018,3136.809
NCO41,OUT049,1608.1849
FDI24,OUT046,2869.3591
FDZ16,OUT046,3250.292
FDV47,OUT046,1385.6069
FDV16,OUT045,540.59735
FDZ22,OUT035,1434.4718
FDO20,OUT010,290.14612
FDW38,OUT013,712.2728
FDW52,OUT045,2957.642
FDT43,OUT019,111.934875
NCS29,OUT045,2746.9119
NCC31,OUT017,2963.256
FDA21,OUT017,3473.4756
FDQ55,OUT046,2031.238
NCE54,OUT049,1471.3246
FDD45,OUT017,1481.347
NCP17,OUT017,1354.2877
FDR47,OUT035,3073.4453
DRM35,OUT013,3132.126
FDR47,OUT019,323.24908
FDX19,OUT010,128.34703
FDV22,OUT027,4397.7446
FDQ46,OUT027,3447.9968
DRO47,OUT045,1788.7063
FDB44,OUT010,675.1126
FDN02,OUT010,593.0638
FDW10,OUT045,3111.7183
FDJ41,OUT019,851.20245
FDM50,OUT046,927.97095
FDW10,OUT035,3672.9316
FDY48,OUT049,1708.4298
NCE30,OUT027,4607.8423
FDO04,OUT045,800.9548
FDQ26,OUT010,170.00372
NCX29,OUT018,2277.9585
FDE39,OUT046,1937.2668
NCR54,OUT027,5893.4546
NCP55,OUT027,1536.033
FDX22,OUT017,4155.8643
FDI05,OUT035,1389.3228
FDC51,OUT027,3044.5732
FDC10,OUT013,1854.9409
FDJ46,OUT045,2997.4358
FDV10,OUT010,181.35374
FDX12,OUT027,5598.9775
FDL43,OUT019,332.22244
DRB13,OUT046,2317.4595
FDF59,OUT027,2854.6646
FDT35,OUT049,2792.7786
NCJ19,OUT035,1012.4767
FDT35,OUT018,2793.7505
FDI48,OUT046,548.726
DRC24,OUT019,251.62967
NCZ05,OUT017,1738.4819
FDJ57,OUT049,4421.4927
FDX11,OUT017,3596.179
FDE09,OUT035,1789.3333
